mean_ic,std_ic,t_stat,hit_ratio,n_observations,horizon
0.3333333333333333,1.1547005383792517,0.49999999999999994,0.6666666666666666,3,5
-1.0,7.850462293418876e-17,-2.2063042185692344e+16,0.0,3,10
-0.3333333333333333,1.1547005383792517,-0.49999999999999994,0.3333333333333333,3,21
0.3333333333333333,1.1547005383792515,0.5,0.6666666666666666,3,63
